name,latitude,longitude,category,destination,description,products,priceFromVnd,available,starRating,url,imageUrl,locationSource,locationPrecision,warning,googleMapsUrl,placeKey
Saffron Boutique Hotel,11.96493,108.445399,Khách sạn 3★,Đà Lạt,"3 hạng phòng · từ 292.500₫/đêm · 132 Đường Vạn Hạnh, 67000 Đà Lạt, Việt Nam",4,292500,true,3,https://www.booking.com/hotel/vn/s-boutique.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/898561570.jpg?k=1b14ca36911f7fdef7a135eaa65c2758097f1f477ddd1f5693f51512251cb183&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=11.964930%2C108.445399,hotel:28862dc5-12a4-55b5-a184-3f551141c610
Sam Tuyền Lâm Resort (Sam Tuyen Lam Resort),11.88643,108.430576,Khách sạn 4★,Đà Lạt,"khách sạn · Zone 7 và 8, Hồ Tuyền Lâm, Đà Lạt",1,,false,4,https://www.agoda.com/vi-vn/sam-tuyen-lam-resort_2/hotel/dalat-vn.html,https://pix6.agoda.net/hotelImages/551989/-1/008f8ba5c4756cfeeae9b8ef50064af2.jpg?va=1&ca=27&ce=0&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=11.886430%2C108.430576,hotel:067ee65f-76ae-50ac-aa86-c4a672039b11
Saphir Dalat Hotel,11.941887,108.434685,Khách sạn 4★,Đà Lạt,"khách sạn · từ 788.139₫/đêm · 22-24 Phan Như Thạch, Trung tâm Thành phố Đà Lạt, Đà Lạt",1,788139,true,4,https://www.agoda.com/vi-vn/saphir-dalat-hotel/hotel/dalat-vn.html,https://pix6.agoda.net/hotelImages/263080/0/1ea327ecdb3d063db238b84b7dd55922.jpg?va=1&ce=2&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=11.941887%2C108.434685,hotel:5f6d74c9-4c1a-5f72-b52e-65a372f2afeb
Scenery Boutique Dalat - Lake View,11.950368,108.453775,Khách sạn 2★,Đà Lạt,"3 hạng phòng · từ 340.198₫/đêm · 9 Đường Sương Nguyệt Anh, 670000 Đà Lạt, Việt Nam",4,340198,true,2,https://www.booking.com/hotel/vn/scenery-dalat-thanh-pho-da-lat.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/734084018.jpg?k=e6e604dfc737f9505cd4fe30af2d3586650c43d8f483f3f5e290f00a4e3f44e3&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=11.950368%2C108.453775,hotel:ac0645f1-9127-54c1-8899-d38c147027b3
"Signature by M Village The Central Da Lat, a brand of Modern Village Lifestyle",11.941132,108.435499,Khách sạn 5★,Đà Lạt,"3 hạng phòng · từ 1.073.280₫/đêm · 11 Phan Như Thạch, 66000 Đà Lạt, Việt Nam",4,1073280,true,5,https://www.booking.com/hotel/vn/signature-by-m-village-the-central-da-lat.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/903668154.jpg?k=648602acfd597eda5236bdef49d469e4f66fd44b9efe088222315982492e45fe&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=11.941132%2C108.435499,hotel:2be12353-5d18-552f-a892-a9a9f83c76fa
Swiss-Belresort Tuyen Lam Dalat,11.882716,108.451581,Khách sạn 4★,Đà Lạt,"khách sạn · từ 1.089.325₫/đêm · Phan Khu Chuc năng 7-8, Khu du lịch hồ Tuyền Lam, Phường Xuan Hương - Đa Lạt, Tỉnh Lam Đồng, Hồ Tuyền Lâm, Đà Lạt",1,1089325,true,4,https://www.agoda.com/vi-vn/swiss-belresort-tuyen-lam-dalat/hotel/dalat-vn.html,https://pix6.agoda.net/hotelImages/1134714/0/11bc9a7e6532f165361718f0dfc9c6b2.png?va=1&ce=3&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=11.882716%2C108.451581,hotel:bbf85228-91fa-5404-bc97-08fc4be49114
Terracotta Hotel and Resort Dalat,11.894785,108.43811,Khách sạn 4.5★,Đà Lạt,"khách sạn · từ 1.346.032₫/đêm · Ph n Khu Chức Năng 7.9, KDL Hồ Tuyền L m, P. Xu n Hương-Đ Lạt, L m Đồng, Việt Nam, Hồ Tuyền Lâm, Đà Lạt",1,1346032,true,4.5,https://www.agoda.com/vi-vn/terracotta-hotel-and-resort-dalat/hotel/dalat-vn.html,https://pix6.agoda.net/hotelImages/836781/0/20ffbed3b98f0e245659e8aae15ed813.jpg?va=1&ce=3&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=11.894785%2C108.438110,hotel:f413926d-f775-5b22-9be4-74d68c307af0
Thanh Thanh Station View,11.929387,108.44338,Khách sạn 3★,Đà Lạt,"khách sạn · từ 191.610₫/đêm · 126 Đường Tô Hiến Thành, Phường 3, Trung tâm Thành phố Đà Lạt, Đà Lạt",1,191610,true,3,https://www.agoda.com/vi-vn/thanh-thanh-station-view/hotel/dalat-vn.html,https://pix8.agoda.net/hotelImages/78972371/0/0f473586072d8cb59d8ea4f925e9b05f.jpg?va=1&ce=2&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=11.929387%2C108.443380,hotel:5fcbe9ec-4647-5595-a47c-26ee4cf632f0
The Luxe Hotel Da Lat,11.932524,108.445418,Khách sạn 3★,Đà Lạt,"khách sạn · từ 514.109₫/đêm · Số 17, Đường 3/4, Phường Xu n Hương, Đ Lạt, Trung tâm Thành phố Đà Lạt, Đà Lạt",1,514109,true,3,https://www.agoda.com/vi-vn/the-luxe-hotel-da-lat/hotel/dalat-vn.html,https://pix6.agoda.net/hotelImages/4942635/0/e933c051ea5b8f2fd5ce83f6fca338ea.jpg?va=1&ce=0&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=11.932524%2C108.445418,hotel:315b2fb7-68b3-5493-8aed-b95736f4fe06
Together is home,11.940306,108.434105,Khách sạn 3★,Đà Lạt,"khách sạn · từ 106.023₫/đêm · 50 Đ. Thủ Khoa Huân, Phường 1, Trung tâm Thành phố Đà Lạt, Đà Lạt",1,106023,true,3,https://www.agoda.com/vi-vn/together-is-home-h86319765/hotel/dalat-vn.html,https://pix8.agoda.net/hotelImages/86319765/0/916da38885da5e377a41ad77e7b957a9.jpg?va=1&ce=3&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=11.940306%2C108.434105,hotel:3d0b527b-f723-550a-a649-f8682d63533c
TTR Studio Apart' Hotel Dalat,11.943907,108.422541,Khách sạn 3★,Đà Lạt,"3 hạng phòng · từ 623.333₫/đêm · 16 Đường Nguyễn Khuyến 5, Đà Lạt, Việt Nam",4,623333,true,3,https://www.booking.com/hotel/vn/apart.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/810886880.jpg?k=955d9ba237962535a3288732f3f3d999bd8cf0123b4d16be7827eb571feccdf1&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=11.943907%2C108.422541,hotel:e1b57ca8-ca63-5ce9-a9e0-cb460620954d
A La Carte Da Nang Beach Hotel,16.068808,108.245125,Khách sạn 4.5★,Đà Nẵng,"khách sạn · từ 1.434.622₫/đêm · 200 Vo Nguyen Giap, An Hai Ward, Da Nang City, Vietnam 550000, Phước Mỹ, Đà Nẵng",1,1434622,true,4.5,https://www.agoda.com/vi-vn/a-la-carte-da-nang-beach-hotel/hotel/da-nang-vn.html,https://pix6.agoda.net/hotelImages/569663/0/3eaf2c7318eca3c0f6600ca62d0e534a.jpg?va=1&ce=2&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=16.068808%2C108.245125,hotel:c9ff60e9-c8e1-5aa5-a29b-515093c926f3
Altara Suites Đà Nẵng by AHG (Altara Suites Danang by AHG),16.077543,108.245529,Khách sạn 5★,Đà Nẵng,"khách sạn · từ 2.259.524₫/đêm · 120 Vo Nguyen Giap Street, Phuoc My Ward, Son Tra District, Phước Mỹ, Đà Nẵng",1,2259524,true,5,https://www.agoda.com/vi-vn/altara-suites-by-ri-yaz/hotel/da-nang-vn.html,https://pix6.agoda.net/hotelImages/2662781/-1/019d58c57bf9c7c17662fe69576203a1.jpg?va=1&ca=12&ce=1&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=16.077543%2C108.245529,hotel:df39f791-e7c6-5e52-b9e0-40d690c15eb9
Amanda Boutique Hotel,16.039926,108.21215,Khách sạn 3★,Đà Nẵng,"3 hạng phòng · từ 550.000₫/đêm · Lô A2-A2B, đường 30 Tháng 4 Phường Hoà Cường Bắc, Quận Hải Châu, Đà Nẵng, Đà Nẵng, Việt Nam",4,550000,true,3,https://www.booking.com/hotel/vn/amanda-da-nang.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/677506420.jpg?k=687263764699d5dd9421f2b1ae5eba2848d8910f7708abdb7c0e59454471a0e9&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=16.039926%2C108.212150,hotel:f2bb0f65-da11-54f4-b6d5-45e228b6abc1
BRIO Urbano Apartment,16.047419,108.242146,Khách sạn 3★,Đà Nẵng,"3 hạng phòng · từ 657.000₫/đêm · 20 An Thượng 14, 55000 Đà Nẵng, Việt Nam",4,657000,true,3,https://www.booking.com/hotel/vn/brio-urbano-apartment.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/733805119.jpg?k=6b4ec3789a08ec24534f7942a7a53e050a4b06cc7906fbb8ab80474c52397e3b&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=16.047419%2C108.242146,hotel:8247bab8-922f-5a6e-9def-97dbbef5074c
Căn hộ cao cấp Mường Thanh- Đà Nẵng,16.053552,108.247375,Khách sạn,Đà Nẵng,"1 hạng phòng · từ 880.000₫/đêm · 51 Đường Trần Bạch Đằng, 550000 Đà Nẵng, Việt Nam",2,880000,true,,https://www.booking.com/hotel/vn/can-ho-cao-cap-muong-thanh-da-nang-ngu-hanh-son1.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/870389923.jpg?k=f5230cf21a809620b8d5d5547382b4537470b126e714464359992747ba16225e&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=16.053552%2C108.247375,hotel:4e1c3cf4-54a5-55b5-9467-e5353919ab3a
Canvas Danang Beach Hotel,16.066113,108.245171,Khách sạn 4★,Đà Nẵng,"khách sạn · từ 1.183.785₫/đêm · 234 Vo Nguyen Giap Street, Phuoc My Ward, Son Tra District, Da Nang, Viet Nam, Phước Mỹ, Đà Nẵng",1,1183785,true,4,https://www.agoda.com/vi-vn/canvas-danang-beach-hotel/hotel/da-nang-vn.html,https://pix8.agoda.net/hotelImages/15949242/0/4fccec77965dc55ac5f54da4b2de8980.jpg?va=1&ce=2&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=16.066113%2C108.245171,hotel:153555b2-bade-5aa8-bb1e-728b10272d50
Chani Home,16.072427,108.213071,Khách sạn,Đà Nẵng,"2 hạng phòng · từ 270.000₫/đêm · 58/16 Ông Ích Khiêm, 550000 Đà Nẵng, Việt Nam",3,270000,true,,https://www.booking.com/hotel/vn/chani-home.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/681386168.jpg?k=862ff92b07e5b978246d865ebf6be4963642a9c24e1022b64da8037e81e5ceb8&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=16.072427%2C108.213071,hotel:2014c069-5577-58c2-b1c1-e8bde00785ee
Cỏ Lá Homestay,16.057392,108.219706,Khách sạn,Đà Nẵng,"2 hạng phòng · từ 440.000₫/đêm · 168/20 Trưng Nữ Vương, 550000 Đà Nẵng, Việt Nam",3,440000,true,,https://www.booking.com/hotel/vn/co-la-homestay.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/880151845.jpg?k=a9572918df3428931df60f75a131f63de99da292772bb4014eaf8b42a6b54168&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=16.057392%2C108.219706,hotel:9cde8b86-e824-5f1c-8de2-4de27eb6b392
DAO NGOC Hotel and Apartment Da Nang,16.089916,108.24212,Khách sạn 3★,Đà Nẵng,"3 hạng phòng · từ 563.333₫/đêm · 306 Ng. Quyền, Đà Nẵng, Việt Nam",4,563333,true,3,https://www.booking.com/hotel/vn/dao-ngoc-boutique-da-nang.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/916825767.jpg?k=63c50754d129967df5dbe20b543b44e9bdc90c86e2790571c615ebc19e0998aa&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=16.089916%2C108.242120,hotel:3ab0113f-e42d-5089-8b4b-5e7055a3a863
Eleva Apartment,16.049212,108.241315,Khách sạn 3★,Đà Nẵng,"2 hạng phòng · từ 1.440.000₫/đêm · 50 An Thượng 17, 550000 Đà Nẵng, Việt Nam",3,1440000,true,3,https://www.booking.com/hotel/vn/eleva-apartment.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/672445239.jpg?k=5088be479de7b7c7742058c6d70ed94c039d76a9a702764fadfd5d9676fd1ec4&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=16.049212%2C108.241315,hotel:955ebe12-a764-5db9-a577-273746c10db1
Furama Resort Danang,16.040144,108.249839,Khách sạn 5★,Đà Nẵng,"khách sạn · từ 5.445.326₫/đêm · Số 103, Đường V Nguy n Gi p, Phường Ngũ H nh Sơn, Đ Nẵng, Hòa Hải, Đà Nẵng",1,5445326,true,5,https://www.agoda.com/vi-vn/furama-resort-danang/hotel/da-nang-vn.html,https://pix6.agoda.net/hotelImages/109/10953/10953_16030216470040397599.jpg?va=1&ca=6&ce=1&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=16.040144%2C108.249839,hotel:9f9e2f02-7c74-53df-a0dd-ed600db6d2a0
Golden Lotus Grand Đà Nẵng (Golden Lotus Grand Da Nang),16.049944,108.24532,Khách sạn 4★,Đà Nẵng,"khách sạn · từ 1.156.116₫/đêm · 86 Le Quang Dao, My An ward, Ngu Hanh Son district, Danang city, Phước Mỹ, Đà Nẵng",1,1156116,true,4,https://www.agoda.com/vi-vn/golden-lotus-grand-da-nang/hotel/da-nang-vn.html,https://pix8.agoda.net/hotelImages/33985059/-1/046fb3afd075d77cb4fb7e67b930c96f.jpg?va=1&ce=0&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=16.049944%2C108.245320,hotel:12829ab5-0f91-5efd-8ff6-036e4506e02a
HAIAN Beach Hotel & Spa,16.053532,108.247927,Khách sạn 4★,Đà Nẵng,"3 hạng phòng · từ 1.390.161₫/đêm · 278 Vo Nguyen Giap, Đà Nẵng, Việt Nam",4,1390161,true,4,https://www.booking.com/hotel/vn/hai-an-beach-amp-spa.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/381614796.jpg?k=e321c3d77f5edc704aabc2d7c27eca79d4a4d2b95d917fcf0b2610fb4b5276bc&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=16.053532%2C108.247927,hotel:df5086e5-d1a5-5c08-8bf0-e0b8188a8b84
Hilton Garden Inn Da Nang,16.080069,108.246422,Khách sạn 4★,Đà Nẵng,"3 hạng phòng · từ 1.777.545₫/đêm · 96 Vo Nguyen Giap Street, 550000 Đà Nẵng, Việt Nam",4,1777545,true,4,https://www.booking.com/hotel/vn/hilton-garden-inn-danang.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/498851164.jpg?k=84c48574c49208be9366c0dbe034357f40c6c08e00666f50ade84f4ee67a5cd9&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=16.080069%2C108.246422,hotel:2bc05ff2-98ec-50fe-9029-6a25e3f35218
Hyatt Regency Danang Resort and Spa,16.01329,108.263901,Khách sạn 5★,Đà Nẵng,"3 hạng phòng · từ 3.700.000₫/đêm · Hoa Hai Ward, Ngu Hanh Son, Đà Nẵng, Việt Nam",4,3700000,true,5,https://www.booking.com/hotel/vn/hyatt-regency-danang-resort-and-spa.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/675791164.jpg?k=24603131717d4755971fc5480b1281dd3e43395c58d8ec2cbe1a7cfa5c43ee8d&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=16.013290%2C108.263901,hotel:e213ea12-20f7-5e2a-9640-2a22281b23b6
JBAY Riverfront Boutique Hotel,16.071933,108.23214,Khách sạn,Đà Nẵng,"3 hạng phòng · từ 734.974₫/đêm · 05 Đường An Nhơn 12, 550000 Đà Nẵng, Việt Nam",4,734974,true,,https://www.booking.com/hotel/vn/jbay-luxury-boutique.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/916435163.jpg?k=fba5f0eaaeb046ed093b4599600001c8098613e9aaa5a1c5e55ab4dd6094ac07&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=16.071933%2C108.232140,hotel:2e7a1917-e36c-5235-8bf6-23796063b6e8
Khách sạn Dylan Đà Nẵng (Dylan Hotel Danang),16.067753,108.244339,Khách sạn 4★,Đà Nẵng,"khách sạn · từ 352.734₫/đêm · 93, 95 Ha Bong, Phước Mỹ, Đà Nẵng",1,352734,true,4,https://www.agoda.com/vi-vn/dylan-hotel-danang_2/hotel/da-nang-vn.html,https://pix6.agoda.net/hotelImages/2401246/-1/2513c37cc5b16dcd022b68de3082de91.jpg?va=1&ce=0&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=16.067753%2C108.244339,hotel:73ee6b7b-9009-598e-b7d2-d346ad434d87
Khách sạn Haya Đà Nẵng (Haya Hotel Danang),16.054789,108.245504,Khách sạn 3★,Đà Nẵng,"khách sạn · từ 336.818₫/đêm · 48 Phan Liem, My An, Ngu Hanh Son, Phước Mỹ, Đà Nẵng",1,336818,true,3,https://www.agoda.com/vi-vn/haya-hotel-beach/hotel/da-nang-vn.html,https://pix8.agoda.net/hotelImages/58826821/-1/dfd15dbad9fe312f854dc8a664647bdb.png?va=1&ce=0&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=16.054789%2C108.245504,hotel:b31f6375-6bb8-5eae-aa11-6cbf140fe58d
Khách sạn Kim Ngân (Kim Ngan Hotel),16.051409,108.24556,Khách sạn 3★,Đà Nẵng,"khách sạn · từ 454.338₫/đêm · 53 Đỗ Bá st , Đà Nẵng, Phước Mỹ, Đà Nẵng",1,454338,true,3,https://www.agoda.com/vi-vn/kim-ngan-hotel/hotel/da-nang-vn.html,https://pix8.agoda.net/hotelImages/87725408/0/99f5a7d2196f19f8d190db573dc2da46.jpg?va=1&ce=3&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=16.051409%2C108.245560,hotel:da88daac-c8e4-5def-bb0b-f55030c23031
Khách sạn Lucia Beach (Lucia Beach Hotel),16.068731,108.243568,Khách sạn 3★,Đà Nẵng,"khách sạn · 35 D. Đình Nghệ, Phước Mỹ, Đà Nẵng",1,,false,3,https://www.agoda.com/vi-vn/lucia-hotel/hotel/da-nang-vn.html,https://pix6.agoda.net/hotelImages/47008910/-1/119b53e9a46ece6eb202847258b3a55e.jpg?va=1&ce=0&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=16.068731%2C108.243568,hotel:922fa3b5-eb30-5c09-b9c1-8bd59c06065d
Khách sạn Moonlight Đà Nẵng - gần Cầu Rồng (Moonlight Hotel Da Nang - Near Dragon Bridge),16.063917,108.21977,Khách sạn 3★,Đà Nẵng,"khách sạn · từ 191.270₫/đêm · 136-138-140 Phan Châu Trinh, phường Hải Châu, thành phố Đà Nẵng, Hải Châu, Đà Nẵng",1,191270,true,3,https://www.agoda.com/vi-vn/moonlight-hotel-da-nang/hotel/da-nang-vn.html,https://pix6.agoda.net/hotelImages/533079/0/57a40cd6688db9c5b76552a6ddce8b87.png?va=1&ce=3&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=16.063917%2C108.219770,hotel:a768e583-2be3-55ea-84c3-75c42d499253
Khách sạn Mường Thanh Luxury Đà Nẵng (Muong Thanh Luxury Da Nang hotel),16.053949,108.247406,Khách sạn 5★,Đà Nẵng,"khách sạn · từ 1.219.841₫/đêm · 270 V Nguy n Gi p, Phường Ngũ H nh Sơn, Th nh Phố Đ Nẵng, Phước Mỹ, Đà Nẵng",1,1219841,true,5,https://www.agoda.com/vi-vn/muong-thanh-luxury-da-nang-hotel/hotel/da-nang-vn.html,https://pix6.agoda.net/hotelImages/219/2190907/2190907_17080417080054905485.jpg?va=1&ca=6&ce=1&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=16.053949%2C108.247406,hotel:a6e9e34a-5a3a-56b6-8942-5ef4acb5e50e
Khách sạn New Orient Đà Nẵng (New Orient Hotel Da Nang),16.08247,108.221397,Khách sạn 4.5★,Đà Nẵng,"khách sạn · từ 1.116.918₫/đêm · 20 Đống Đa, Hải Châu, Đà Nẵng",1,1116918,true,4.5,https://www.agoda.com/vi-vn/new-orient-hotel-da-nang/hotel/da-nang-vn.html,https://pix8.agoda.net/hotelImages/2911802/0/cdf34542c16dadcf33c0e67e04c9dde0.jpg?va=1&ce=2&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=16.082470%2C108.221397,hotel:f92be952-e0dc-5c59-a427-aba30c80a178
Khách sạn Orange Trung tâm Thành phố Đà Nẵng - Gần Chợ Hàn & Cầu Rồng (Orange City Center Hotel Da Nang - Near Han Market & Dragon Brigde),16.065006,108.21949,Khách sạn 3★,Đà Nẵng,"khách sạn · từ 258.187₫/đêm · 29 Hoang Dieu, Phuoc Ninh, Hai Chau, Hải Châu, Đà Nẵng",1,258187,true,3,https://www.agoda.com/vi-vn/orange-hotel/hotel/da-nang-vn.html,https://pix8.agoda.net/hotelImages/517713/0/43c1e92b116cc983461abb7b07396306.png?va=1&ce=3&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=16.065006%2C108.219490,hotel:91fb6f80-3416-563a-981b-7f5dcb1309c8
Khách sạn Sunrise Riverview (Sunrise Riverview Hotel),16.080788,108.22353,Khách sạn 4★,Đà Nẵng,"khách sạn · từ 462.037₫/đêm · 8 Bạch Đằng, Hải Châu, Đà Nẵng",1,462037,true,4,https://www.agoda.com/vi-vn/the-t26-riverside-hotel-amazing-river-view-city-center-location/hotel/da-nang-vn.html,https://pix8.agoda.net/hotelImages/92135492/0/0b789842800f84433521eec90f6247dc.png?va=1&ce=3&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=16.080788%2C108.223530,hotel:c5fa9af6-2b87-5c4d-b287-3ad32e6b5b09
Khu Nghỉ Dưỡng Risemount Premier Đà Nẵng (Risemount Premier Resort Danang),16.054743,108.241753,Khách sạn 5★,Đà Nẵng,"khách sạn · từ 1.565.432₫/đêm · 120 Nguyễn Văn Thoại, Phường Ngũ H nh Sơn, Phước Mỹ, Đà Nẵng",1,1565432,true,5,https://www.agoda.com/vi-vn/risemount-resort-danang/hotel/da-nang-vn.html,https://pix6.agoda.net/hotelImages/1603126/0/854748ceaab9539f47e42e34973f00f1.jpg?va=1&ce=3&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=16.054743%2C108.241753,hotel:baba8618-507f-57ee-8133-90a51c78664d
Khu nghỉ dưỡng TIA Wellness - Bao gồm spa (TIA Wellness Resort - Spa Inclusive),16.03111,108.255243,Khách sạn 5★,Đà Nẵng,"khách sạn · từ 12.603.252₫/đêm · 109 đường V Nguy n Gi p, Phường Ngũ H nh Sơn, Th nh phố Đ Nẵng, Việt Nam, Hòa Hải, Đà Nẵng",1,12603252,true,5,https://www.agoda.com/vi-vn/fusion-maia-resort-all-spa-inclusive/hotel/da-nang-vn.html,https://pix6.agoda.net/hotelImages/237529/0/c92c36c7a2be8471d79e1f5c489188f9.jpg?va=1&ce=3&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=16.031110%2C108.255243,hotel:78ccdc46-cf93-59e1-9265-3a064901e4bb
La Palma Boutique Hotel Da Nang,16.073348,108.242058,Khách sạn 3★,Đà Nẵng,"3 hạng phòng · từ 780.000₫/đêm · 64 Đường Loseby, 550000 Đà Nẵng, Việt Nam",4,780000,true,3,https://www.booking.com/hotel/vn/la-palma-beach-da-nang.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/865932483.jpg?k=8a93830f4b0b9a1bec0cebc2c66a9f4a421d1ccf6b6054b0fe257a05306933c7&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=16.073348%2C108.242058,hotel:fa7c5163-3d21-52c4-8e77-4240391db988
